area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_eve_minutes,total_eve_calls,total_night_minutes,total_night_calls,total_intl_minutes,total_intl_calls,customer_service_calls,churn,servicesAvailed_years,day_rate,eve_rate,night_rate,intl_rate
408,0,0,0,186.1,98,254.3,57,214.0,127,14.6,7,2,0,2.0,0.17001612036539496,0.08501769563507668,0.045000000000000005,0.26986301369863014
510,1,0,0,259.9,68,245.0,122,134.4,121,8.4,3,3,0,14.0,0.1699884570988842,0.0850204081632653,0.04501488095238095,0.2702380952380952
415,0,0,0,214.3,145,268.5,135,241.2,92,10.8,13,1,0,6.0,0.1699953336444237,0.08499068901303539,0.04498341625207297,0.27037037037037037
408,0,0,0,158.7,74,64.3,139,198.5,103,10.2,4,1,0,9.0,0.17000630119722748,0.08506998444790047,0.04498740554156171,0.26960784313725494
415,0,0,0,271.6,71,229.4,108,77.3,121,10.9,3,2,0,8.0,0.1699926362297496,0.08500435919790758,0.04501940491591203,0.2697247706422018
510,0,0,0,160.6,111,163.2,126,187.1,112,9.0,3,1,0,14.0,0.16998754669987548,0.08498774509803922,0.0450026723677178,0.27
408,0,0,0,232.4,109,187.4,95,231.2,107,9.1,3,1,0,4.0,0.17000860585197933,0.08500533617929562,0.04498269896193772,0.2703296703296703
415,0,0,0,133.8,85,180.5,94,112.2,115,8.9,4,0,0,9.0,0.1700298953662182,0.08498614958448754,0.04500891265597148,0.2696629213483146
415,0,0,0,176.9,109,90.7,104,238.0,69,9.5,2,1,0,11.0,0.1699830412662521,0.08500551267916207,0.045000000000000005,0.27052631578947367
408,0,0,0,209.9,74,195.1,77,208.2,119,8.8,4,2,0,7.0,0.16998570747975225,0.08498206048180419,0.045004803073967335,0.27045454545454545
415,0,0,0,137.5,118,203.2,88,150.0,131,13.4,2,0,0,8.0,0.17003636363636362,0.08499015748031497,0.045,0.2701492537313433
408,0,1,23,289.5,52,166.6,111,119.1,88,9.5,4,1,0,10.0,0.17001727115716753,0.08499399759903963,0.045004198152812765,0.27052631578947367
415,0,1,23,198.1,86,177.0,86,180.5,92,6.8,6,1,0,10.0,0.17001514386673397,0.08502824858757063,0.04498614958448753,0.2705882352941177
415,0,0,0,149.7,119,182.2,115,261.5,126,9.7,8,0,0,6.0,0.17000668002672012,0.08501646542261251,0.04500956022944551,0.2701030927835052
510,0,0,0,326.5,67,176.3,113,181.7,102,10.7,6,2,1,17.0,0.17001531393568145,0.08502552467385138,0.04501926252063842,0.27009345794392525
510,1,1,26,292.9,101,199.7,97,255.3,127,13.8,7,4,1,11.0,0.1699897575964493,0.08497746619929895,0.045005875440658046,0.2702898550724638
408,0,0,0,83.0,64,177.0,106,245.7,89,13.0,3,0,0,5.0,0.16999999999999998,0.08502824858757063,0.045014245014245016,0.26999999999999996
415,0,1,24,145.7,146,220.5,136,249.9,96,13.1,5,3,0,4.0,0.17000686341798216,0.08498866213151927,0.04501800720288115,0.2702290076335878
408,0,0,0,182.3,101,328.2,93,245.0,131,11.2,1,2,0,5.0,0.16999451453647832,0.0850091407678245,0.0450204081632653,0.2696428571428572
415,0,0,0,218.0,86,184.0,94,240.5,110,6.4,8,3,0,8.0,0.17,0.085,0.04498960498960499,0.27031249999999996
510,0,0,0,140.6,109,178.6,51,217.0,83,6.8,3,2,0,9.0,0.16998577524893313,0.08499440089585666,0.04497695852534562,0.2705882352941177
415,0,0,0,152.7,105,257.5,80,198.1,93,9.4,4,1,0,13.0,0.17000654878847415,0.08500970873786408,0.04497728419989904,0.2702127659574468
415,0,1,36,106.7,76,209.8,77,190.4,117,12.1,2,1,0,6.0,0.17000937207122774,0.08498570066730218,0.04501050420168067,0.2702479338842975
415,0,0,0,243.8,98,83.9,72,179.8,84,13.7,8,2,0,10.0,0.17001640689089417,0.08498212157330154,0.0449944382647386,0.27007299270072993
415,0,0,0,194.4,94,186.7,95,223.3,90,10.8,5,3,0,3.0,0.1700102880658436,0.08500267809319764,0.045006717420510524,0.27037037037037037
510,0,0,0,213.9,95,151.9,70,260.1,124,12.2,5,3,0,9.0,0.1699859747545582,0.08499012508229098,0.04498269896193771,0.269672131147541
510,0,0,0,217.2,112,246.7,89,226.1,89,15.8,7,3,0,8.0,0.1699815837937385,0.08500202675314146,0.04498009730207873,0.27025316455696197
415,0,0,0,241.1,72,155.6,98,188.2,109,11.6,10,1,0,8.0,0.17001244296972212,0.08502570694087404,0.045005313496280556,0.26982758620689656
510,1,0,0,203.5,100,247.6,103,194.3,94,11.9,11,0,0,12.0,0.17002457002457003,0.08501615508885299,0.04498198661863098,0.26974789915966385
415,0,1,24,155.2,131,244.5,106,122.4,68,10.7,3,1,0,7.0,0.16997422680412372,0.08498977505112475,0.04501633986928104,0.27009345794392525
408,0,1,31,167.6,139,113.0,118,246.9,121,12.2,6,1,0,7.0,0.16998806682577566,0.08504424778761062,0.04499797488861887,0.269672131147541
510,1,0,0,226.7,98,228.1,115,73.2,93,17.6,4,2,1,6.0,0.17000441111601236,0.08500657606313021,0.04494535519125683,0.2698863636363636
415,0,0,0,179.3,93,178.6,98,225.2,131,11.5,6,3,0,8.0,0.16999442275515894,0.08499440089585666,0.0449822380106572,0.27043478260869563
415,0,0,0,151.4,89,186.4,76,172.5,120,10.9,3,0,0,8.0,0.1700132100396301,0.08497854077253218,0.04498550724637681,0.2697247706422018
415,0,0,0,180.0,80,224.2,82,265.4,91,4.7,7,3,0,10.0,0.17,0.08501338090990188,0.04498869630746044,0.2702127659574468
415,0,0,0,250.2,121,267.1,118,151.0,114,13.0,2,1,1,11.0,0.16998401278976819,0.08498689629352302,0.045033112582781455,0.26999999999999996
415,0,0,0,223.0,121,110.1,98,188.7,107,7.1,12,0,0,9.0,0.16999999999999998,0.08501362397820163,0.04499205087440382,0.27042253521126763
415,0,0,0,183.6,116,152.6,98,212.2,99,12.2,6,3,0,7.0,0.16998910675381265,0.08499344692005244,0.04500471253534402,0.269672131147541
408,0,1,22,166.0,114,174.5,103,244.9,68,10.2,6,1,0,11.0,0.16999999999999998,0.08498567335243554,0.044997958350347075,0.26960784313725494
415,0,0,0,136.1,112,272.9,96,220.2,104,4.4,2,1,0,5.0,0.17002204261572373,0.08501282521069989,0.04500454132606722,0.27045454545454545
408,0,0,0,149.3,113,242.2,122,174.3,104,8.9,6,2,0,3.0,0.16999330207635632,0.08501238645747317,0.044979919678714855,0.2696629213483146
408,0,0,0,65.4,97,168.2,76,236.0,113,13.8,1,2,0,7.0,0.17003058103975532,0.0850178359096314,0.045,0.2702898550724638
415,0,0,0,213.4,111,234.5,94,250.1,123,2.7,4,1,0,5.0,0.17000937207122774,0.08498933901918976,0.04498200719712115,0.27037037037037037
415,0,0,0,206.9,85,244.7,78,221.5,136,7.7,2,3,0,10.0,0.16998550024166265,0.085002043318349,0.04501128668171558,0.2701298701298701
408,0,1,27,186.2,78,189.6,83,76.5,139,9.6,3,2,0,10.0,0.16997851772287864,0.08502109704641352,0.04496732026143791,0.26979166666666665
415,0,1,23,280.2,136,220.5,92,136.9,102,13.3,3,4,0,9.0,0.1699857244825125,0.08498866213151927,0.0449963476990504,0.2699248120300752
415,0,1,22,196.6,84,313.2,92,163.3,108,11.9,3,0,0,4.0,0.16998982706002036,0.08499361430395914,0.045009185548071026,0.26974789915966385
408,1,0,0,312.0,109,129.4,100,217.6,74,10.5,2,0,1,8.0,0.16999999999999998,0.08500772797527048,0.04499080882352941,0.2704761904761905
415,1,1,36,199.0,110,291.3,111,197.6,92,11.0,6,1,0,5.0,0.16999999999999998,0.08499828355647099,0.044989878542510124,0.27
415,0,0,0,203.1,96,217.0,126,180.9,122,13.5,2,3,0,8.0,0.17001477104874446,0.08502304147465438,0.04499723604201216,0.27037037037037037
415,0,0,0,168.8,97,220.3,87,154.3,113,10.9,2,0,0,4.0,0.17002369668246445,0.08502042669087607,0.04497731691510045,0.2697247706422018
415,1,0,0,173.1,140,240.3,105,233.2,117,9.0,5,1,0,8.0,0.17001733102253033,0.0850187265917603,0.04498284734133791,0.27
510,0,0,0,134.4,106,211.3,98,193.6,125,10.2,2,5,1,12.0,0.17001488095238096,0.08499763369616659,0.04498966942148761,0.26960784313725494
408,0,1,40,202.6,103,118.8,128,234.9,98,9.0,9,2,0,9.0,0.16999012833168806,0.08501683501683502,0.044997871434653045,0.27
408,0,0,0,74.5,117,200.8,98,192.2,101,9.8,7,3,0,9.0,0.17006711409395972,0.08500996015936255,0.04500520291363164,0.2704081632653061
510,0,0,0,83.6,148,120.9,91,226.6,110,10.7,9,0,0,18.0,0.16997607655502395,0.08502894954507857,0.04501323918799647,0.27009345794392525
415,0,0,0,192.2,86,168.6,116,139.8,87,9.4,6,1,0,6.0,0.1699791883454735,0.08499406880189798,0.04499284692417739,0.2702127659574468
510,0,0,0,220.2,89,88.3,125,195.3,79,12.9,5,0,0,12.0,0.16998183469573117,0.08505096262740656,0.045007680491551454,0.2697674418604651
415,1,0,0,135.1,95,134.1,102,223.1,81,12.3,2,2,1,11.0,0.1700222057735011,0.08501118568232663,0.0450022411474675,0.26991869918699185
415,0,0,0,253.4,77,182.4,151,275.8,103,8.4,2,1,0,3.0,0.17000789265982635,0.0849780701754386,0.04499637418419144,0.2702380952380952
408,0,0,0,225.0,81,176.9,63,194.3,110,7.1,2,3,0,7.0,0.17,0.08501978518937252,0.04498198661863098,0.27042253521126763
408,0,0,0,198.5,99,267.8,60,354.9,75,9.4,3,0,1,9.0,0.17002518891687657,0.08498879761015683,0.04499859115243731,0.2702127659574468
408,0,0,0,110.3,107,166.5,93,202.3,96,9.5,5,0,0,2.0,0.16999093381686312,0.08498498498498498,0.04498269896193771,0.27052631578947367
415,0,1,37,60.0,102,102.2,80,261.8,106,11.1,3,0,0,9.0,0.16999999999999998,0.08502935420743639,0.044996180290297935,0.2702702702702703
510,0,0,0,214.8,94,149.7,58,283.4,66,10.2,5,0,0,4.0,0.17001862197392925,0.08496993987975952,0.044989414255469304,0.26960784313725494
408,0,0,0,181.8,85,202.4,98,245.9,97,9.2,2,4,0,8.0,0.17002200220022,0.08498023715415019,0.045018300122000816,0.26956521739130435
510,0,1,23,154.0,114,278.0,137,228.4,112,11.8,4,2,0,10.0,0.16999999999999998,0.08499999999999999,0.04500875656742556,0.2703389830508474
415,0,1,29,157.4,99,117.9,80,279.2,79,13.9,11,4,1,3.0,0.17001270648030495,0.08498727735368956,0.044985673352435536,0.2697841726618705
415,0,0,0,207.9,91,172.0,109,191.8,143,14.4,7,4,0,9.0,0.16998556998557,0.08499999999999999,0.04499478623566215,0.2701388888888889
408,0,0,0,207.0,90,232.9,83,172.4,108,9.1,8,3,0,7.0,0.16999999999999998,0.0850150279089738,0.04501160092807424,0.2703296703296703
510,0,1,41,119.0,101,230.0,134,236.9,58,9.5,3,0,0,7.0,0.17,0.085,0.044997889404812155,0.27052631578947367
415,1,0,0,143.7,117,273.0,82,178.3,81,10.9,3,0,0,8.0,0.1700069589422408,0.08501831501831503,0.04498037016264722,0.2697247706422018
408,0,1,32,165.9,126,216.5,93,173.1,86,14.1,8,4,0,9.0,0.16998191681735986,0.08498845265588914,0.045002888503755056,0.2702127659574468
510,0,0,0,138.6,122,172.3,117,231.6,92,9.8,3,1,0,9.0,0.16998556998557,0.08502611723737666,0.044991364421416234,0.2704081632653061
415,0,0,0,84.7,118,249.9,86,193.4,95,14.5,8,1,0,10.0,0.17001180637544275,0.08499399759903961,0.04498448810754912,0.27034482758620687
408,1,0,0,62.6,111,180.6,126,221.7,80,10.4,2,1,1,8.0,0.16996805111821087,0.08499446290143965,0.04501578709968426,0.2701923076923077
510,0,0,0,155.2,79,235.3,123,169.4,80,8.7,4,1,0,5.0,0.16997422680412372,0.08499787505312367,0.04498229043683589,0.2701149425287357
510,0,1,25,164.9,110,209.3,105,231.2,55,6.7,9,1,0,2.0,0.16998180715585204,0.0849976110845676,0.04498269896193772,0.2701492537313433
408,0,0,0,134.5,88,143.1,112,223.9,61,15.4,1,1,0,13.0,0.1700371747211896,0.08497554157931517,0.04502009825815096,0.2701298701298701
415,0,0,0,143.3,103,211.3,108,185.2,96,11.5,3,1,0,10.0,0.16999302163293786,0.08499763369616659,0.04497840172786177,0.27043478260869563
510,0,0,0,168.3,110,221.2,73,241.0,136,12.5,1,1,0,6.0,0.16999405822935232,0.08499095840867993,0.045020746887966805,0.2704
408,0,0,0,262.4,55,194.6,113,146.5,85,8.3,6,2,0,13.0,0.17000762195121952,0.08499486125385405,0.04498293515358362,0.26987951807228916
510,0,1,30,206.2,79,260.0,91,291.6,83,11.4,6,1,0,10.0,0.16998060135790494,0.085,0.04499314128943758,0.27017543859649124
510,0,1,28,225.8,94,193.0,117,232.4,100,8.4,9,4,0,10.0,0.17001771479185118,0.08502590673575129,0.04500860585197935,0.2702380952380952
408,0,0,0,138.3,89,170.5,78,263.9,98,13.5,6,3,0,10.0,0.16999276934201013,0.08498533724340177,0.045017051913603646,0.27037037037037037
510,0,1,48,94.4,104,136.2,101,147.4,89,4.5,4,0,0,5.0,0.17002118644067796,0.08502202643171806,0.044979647218453184,0.2711111111111111
408,1,0,0,160.0,123,175.4,96,184.8,99,9.9,3,2,0,10.0,0.16999999999999998,0.08500570125427594,0.04502164502164502,0.26969696969696966
415,0,0,0,206.6,105,224.9,117,249.9,100,14.6,3,0,0,8.0,0.16999031945788964,0.08501556247220987,0.04501800720288115,0.26986301369863014
415,0,0,0,134.7,121,180.0,83,200.9,104,7.7,3,1,0,10.0,0.17000742390497403,0.085,0.044997511199601783,0.2701298701298701
415,0,1,28,214.4,78,235.2,100,206.2,107,8.0,13,3,0,4.0,0.17000932835820898,0.08499149659863946,0.04500484966052376,0.27
415,0,0,0,192.8,104,234.4,96,203.2,101,13.0,3,3,0,12.0,0.1700207468879668,0.08498293515358363,0.04498031496062992,0.26999999999999996
408,0,1,28,151.1,90,194.8,79,239.2,114,10.0,3,1,0,8.0,0.1700198544010589,0.08501026694045173,0.04498327759197324,0.27
415,0,0,0,221.4,103,231.8,103,122.5,100,9.8,5,3,0,7.0,0.17000903342366758,0.08498705780845556,0.044979591836734695,0.2704081632653061
510,1,0,0,218.9,88,208.0,85,203.3,99,11.1,4,0,0,12.0,0.16998629511192326,0.08499999999999999,0.04500737825873094,0.2702702702702703
408,0,1,48,189.8,96,123.4,67,214.2,106,6.5,2,2,1,12.0,0.17002107481559536,0.08500810372771475,0.045004668534080305,0.27076923076923076
415,0,1,25,192.7,85,225.9,105,254.2,59,10.9,6,2,0,11.0,0.17000518941359627,0.0849933598937583,0.04500393391030685,0.2697247706422018
510,1,0,0,204.4,135,219.1,90,222.7,114,10.5,6,3,0,12.0,0.17000978473581213,0.08498402555910543,0.044993264481365064,0.2704761904761905
415,0,0,0,172.3,97,174.0,108,188.2,119,13.0,4,2,0,12.0,0.16999419616947184,0.08499999999999999,0.045005313496280556,0.26999999999999996
415,0,0,0,198.4,93,210.9,108,193.3,71,10.4,6,2,0,7.0,0.17001008064516127,0.08501659554291133,0.04500775995861355,0.2701923076923077
415,0,1,37,211.7,115,159.9,84,144.1,80,12.2,1,1,0,4.0,0.1700047236655645,0.0849906191369606,0.04496877168632894,0.269672131147541
415,0,1,28,221.6,74,288.4,100,240.3,105,9.0,2,1,0,7.0,0.16999097472924188,0.0849861303744799,0.044985434873075325,0.27
415,0,0,0,197.9,108,181.5,109,281.4,56,6.7,5,3,0,6.0,0.16998484082870136,0.08501377410468319,0.04498933901918977,0.2701492537313433
408,0,1,24,147.5,90,175.7,108,252.1,102,15.6,3,2,0,12.0,0.17003389830508472,0.08497438816163916,0.0449821499404998,0.26987179487179486
510,0,0,0,206.4,122,128.0,102,194.5,84,8.8,5,2,0,11.0,0.17000968992248064,0.085,0.04498714652956298,0.27045454545454545
408,0,0,0,205.9,88,209.3,86,289.9,84,14.5,4,2,0,11.0,0.16998542982030113,0.0849976110845676,0.045015522593997936,0.27034482758620687
510,0,0,0,207.6,88,132.4,63,255.2,98,14.1,5,0,0,14.0,0.169990366088632,0.08496978851963746,0.04498432601880878,0.2702127659574468
510,0,0,0,303.9,95,260.9,114,312.1,89,5.3,3,1,1,7.0,0.16999012833168806,0.0850134151015715,0.0449855815443768,0.269811320754717
415,0,1,34,230.6,121,219.4,99,299.3,94,8.0,2,0,0,17.0,0.16999132697311364,0.08500455788514129,0.04500501169395256,0.27
510,0,0,0,99.5,110,129.1,80,125.1,124,9.7,3,0,0,11.0,0.17005025125628143,0.0849728892331526,0.045003996802557955,0.2701030927835052
510,0,0,0,177.1,112,194.0,112,146.7,108,5.9,4,1,0,8.0,0.17001693958215697,0.08499999999999999,0.044989775051124746,0.2694915254237288
415,0,1,37,172.7,93,120.1,116,216.1,86,10.3,5,5,1,8.0,0.170005790387956,0.08501248959200668,0.04497917630726516,0.2699029126213592
510,0,1,18,172.7,86,133.4,113,259.5,70,9.8,3,1,0,8.0,0.170005790387956,0.08500749625187407,0.045009633911368016,0.2704081632653061
510,0,0,0,204.2,115,179.9,152,216.8,109,9.5,5,1,0,14.0,0.1699804113614104,0.08499166203446358,0.04501845018450184,0.27052631578947367
415,0,0,0,85.7,83,247.7,67,142.4,85,10.1,5,2,0,6.0,0.17001166861143524,0.08498183286233348,0.045014044943820226,0.2702970297029703
415,0,0,0,157.6,117,184.3,58,240.4,99,11.9,1,0,0,3.0,0.16998730964467004,0.0850244167118828,0.04500831946755408,0.26974789915966385
415,0,0,0,215.5,129,218.7,117,207.1,91,6.6,9,4,0,9.0,0.1700232018561485,0.08500228623685414,0.045002414292612265,0.2696969696969697
415,0,0,0,181.5,98,199.9,88,287.7,114,6.6,5,1,0,8.0,0.17002754820936639,0.08499249624812405,0.045012165450121655,0.2696969696969697
415,0,0,0,171.7,80,110.4,81,195.4,111,11.9,4,2,0,6.0,0.17000582411182297,0.08496376811594203,0.04498464687819856,0.26974789915966385
415,0,0,0,266.6,106,264.8,168,207.2,119,5.9,2,1,1,11.0,0.16999249812453113,0.08500755287009064,0.044980694980694985,0.2694915254237288
408,0,0,0,170.4,108,350.5,68,297.0,87,11.2,3,0,1,10.0,0.17001173708920186,0.0849928673323823,0.04501683501683502,0.2696428571428572
415,0,0,0,158.0,106,292.5,114,241.1,89,9.1,4,1,0,13.0,0.16999999999999998,0.08499145299145298,0.04500207382828702,0.2703296703296703
510,0,0,0,92.0,117,253.6,77,214.1,90,10.3,10,1,0,11.0,0.17,0.08501577287066246,0.04497898178421299,0.2699029126213592
415,0,0,0,234.0,109,249.5,114,173.1,70,9.1,5,2,0,16.0,0.17,0.08501002004008017,0.045002888503755056,0.2703296703296703
415,0,0,0,272.1,111,268.5,118,213.8,105,8.5,10,1,1,9.0,0.17001102535832413,0.08499068901303539,0.04499532273152478,0.27058823529411763
408,0,0,0,296.4,99,214.8,89,133.9,107,11.4,3,4,1,10.0,0.1700067476383266,0.08500931098696463,0.0450336071695295,0.27017543859649124
510,0,0,0,194.4,101,190.3,82,183.4,107,11.4,2,0,0,9.0,0.1700102880658436,0.08502364687335785,0.04498364231188658,0.27017543859649124
415,0,0,0,227.2,128,258.4,92,183.5,74,8.9,4,3,0,17.0,0.1699823943661972,0.08498452012383902,0.04501362397820163,0.2696629213483146
415,0,0,0,248.7,109,220.0,118,265.7,78,13.2,2,1,1,5.0,0.17000402090872538,0.08499999999999999,0.04501317275122319,0.2696969696969697
415,0,1,38,236.3,102,195.9,112,183.5,82,9.7,6,1,0,9.0,0.16999576809140923,0.08499234303215926,0.04501362397820163,0.2701030927835052
510,0,0,0,205.6,69,169.5,93,220.1,64,10.9,3,0,0,1.0,0.16999027237354086,0.08501474926253687,0.04497955474784189,0.2697247706422018
408,0,0,0,94.1,136,280.3,122,205.0,77,9.8,4,0,0,6.0,0.17003188097768332,0.08501605422761326,0.045024390243902444,0.2704081632653061
408,0,0,0,125.2,99,205.4,107,254.4,111,18.9,2,0,0,11.0,0.16996805111821087,0.08500486854917234,0.04500786163522012,0.2698412698412698
408,0,0,0,60.4,158,306.2,120,123.9,46,12.4,3,1,0,3.0,0.17003311258278145,0.08500979751796213,0.045036319612590796,0.2701612903225806
415,0,1,28,121.0,105,270.4,100,160.5,76,7.7,4,2,0,9.0,0.17,0.08498520710059172,0.04498442367601246,0.2701298701298701
415,0,1,29,117.8,66,256.8,114,147.6,76,7.6,3,3,0,10.0,0.1700339558573854,0.08500778816199375,0.044986449864498644,0.26973684210526316
510,0,1,21,232.4,96,211.9,118,273.0,102,5.0,5,3,0,14.0,0.17000860585197933,0.0849929211892402,0.04501831501831501,0.27
510,1,1,32,223.5,81,188.8,74,154.9,101,9.4,2,2,1,11.0,0.17002237136465326,0.08501059322033898,0.044996772111039376,0.2702127659574468
510,0,0,0,176.3,79,259.2,97,287.4,78,6.2,3,0,0,7.0,0.16999432785025523,0.0849922839506173,0.04498956158663883,0.2693548387096774
415,0,1,32,125.2,79,177.8,105,232.4,89,12.9,3,1,0,10.0,0.16996805111821087,0.08498312710911135,0.04500860585197935,0.2697674418604651
408,0,0,0,138.7,107,256.9,113,234.9,74,10.0,3,0,0,9.0,0.17000720980533526,0.08501362397820164,0.044997871434653045,0.27
415,0,0,0,86.3,134,246.6,92,251.6,91,11.3,4,1,0,12.0,0.16998841251448435,0.08499594484995945,0.04499205087440382,0.26991150442477874
408,0,0,0,207.0,91,154.9,121,245.1,112,13.4,5,3,0,11.0,0.16999999999999998,0.08502259522272433,0.04500203998368013,0.2701492537313433
510,0,1,30,58.8,104,219.5,107,152.3,118,7.1,3,0,0,8.0,0.17006802721088435,0.08501138952164008,0.044977019041365716,0.27042253521126763
408,0,1,35,68.7,95,209.2,69,197.4,42,11.4,4,1,0,10.0,0.1700145560407569,0.08499043977055451,0.044984802431610946,0.27017543859649124
408,0,1,33,239.2,109,235.5,112,156.3,95,9.5,4,1,0,12.0,0.16998327759197324,0.08501061571125265,0.04497760716570697,0.27052631578947367
510,0,0,0,198.3,130,217.1,86,188.4,96,12.5,3,0,0,6.0,0.16999495713565305,0.08498387839705204,0.04501061571125266,0.2704
510,0,0,0,205.2,97,240.6,77,79.7,108,14.4,12,0,0,13.0,0.16998050682261212,0.08499584372402327,0.04504391468005019,0.2701388888888889
510,0,0,0,192.1,98,312.9,135,130.2,94,7.9,2,3,0,10.0,0.1700156168662155,0.08501118568232663,0.04500768049155147,0.26962025316455696
415,0,0,0,272.6,83,248.7,74,197.4,111,9.5,2,1,1,4.0,0.16999266324284665,0.08500201045436269,0.044984802431610946,0.27052631578947367
415,0,0,0,128.3,121,197.1,93,138.4,152,12.2,5,7,1,7.0,0.16999220576773186,0.0849822425164891,0.045014450867052025,0.269672131147541
510,0,0,0,169.6,99,264.1,87,206.3,78,9.3,4,0,0,9.0,0.1699882075471698,0.08500567966679287,0.04498303441589917,0.2698924731182795
510,0,0,0,201.3,95,152.8,66,233.2,101,7.5,4,1,0,6.0,0.16999503229011423,0.0850130890052356,0.04498284734133791,0.27066666666666667
408,0,1,17,214.7,97,138.5,90,169.1,44,8.6,4,1,0,13.0,0.17000465766185377,0.08498194945848375,0.04500295683027795,0.2697674418604651
510,0,0,0,169.2,70,271.5,77,170.2,104,10.6,2,0,0,8.0,0.1699763593380615,0.08500920810313074,0.04500587544065805,0.269811320754717
415,0,0,0,194.1,121,176.6,110,302.8,136,7.0,7,2,0,5.0,0.17001545595054096,0.08499433748584372,0.04501321003963012,0.26999999999999996
510,0,0,0,233.8,104,266.5,94,212.7,104,7.6,3,2,0,6.0,0.17001710863986313,0.0849906191369606,0.044992947813822286,0.26973684210526316
408,0,0,0,225.1,67,199.2,127,175.5,102,14.6,2,0,0,6.0,0.17001332741004,0.08498995983935743,0.045014245014245016,0.26986301369863014
415,0,0,0,213.0,63,176.6,71,262.6,126,9.1,1,1,1,7.0,0.17,0.08499433748584372,0.04501142421934501,0.2703296703296703
415,0,0,0,183.9,115,255.9,101,275.0,145,10.8,11,1,0,8.0,0.1699836867862969,0.08499413833528723,0.04501818181818182,0.27037037037037037
